0.058429,1
1.340725,2
2.238945,3
3.207025,4
4.452194,5
4.45355,4
5.443055,5
5.45812,4
6.469408,3
7.477751,2
8.486903,1
9.495526,0
10.093249,1
10.498488,0
15.665067,1
15.7885,2
15.815993,3
15.850108,4
15.882264,5
15.911501,6
15.943311,7
15.975262,8
16.002589,9
16.035214,10
16.067091,11
16.083221,12
16.099064,13
16.115856,14
16.131696,15
16.147807,16
16.163536,17
16.183982,18
16.204602,19
16.235706,20
16.269575,21
16.329393,22
16.381198,23
16.41879,24
16.467227,25
16.489553,26
16.507908,27
16.547535,26
16.743498,27
16.968512,28
17.400721,29
17.553512,28
18.030342,29
18.556508,28
18.697606,29
19.340355,30
19.564101,29
20.170182,30
20.57204,29
21.077897,30
21.587093,29
21.961604,30
22.595018,29
22.86845,30
23.5965,29
23.761299,30
24.600346,29
24.6646,30
25.576571,31
25.606743,30
26.610514,29
27.391009,30
27.619081,29
28.624865,28
28.874141,29
29.627508,28
30.360779,29
30.634,28
31.000602,29
31.630406,30
31.648871,29
32.254554,30
32.653779,29
33.08319,30
33.656065,29
33.908933,30
34.670978,29
34.733643,30
35.560501,31
35.685109,30
36.648742,31
36.698057,30
37.547911,31
37.704702,30
38.656426,31
38.718177,30
39.565069,31
39.721011,30
40.651996,31
40.731272,30
41.742821,29
42.358898,30
42.757203,29
43.758935,28
44.120627,29
44.768216,28
45.484057,29
45.783041,28
46.113351,29
46.745705,30
46.791283,29
47.567356,30
47.804668,29
48.405357,30
48.818746,29
49.243403,30
49.82651,29
50.081786,30
50.837339,29
50.981536,30
51.839152,29
51.887847,30
52.796333,31
52.841834,30
53.697061,31
53.855676,30
54.778188,31
54.856391,30
55.669107,31
55.857611,30
56.873459,29
57.525494,30
57.888508,29
58.893065,28
59.194633,29
59.89927,28
60.837535,29
60.914884,28
61.469002,29
61.925943,28
62.101593,29
62.731559,30
62.937039,29
63.55809,30
63.951516,29
64.377887,30
64.96339,29
65.202985,30
65.975329,29
66.101348,30
66.979104,29
66.995019,30
67.888148,31
67.981745,30
68.793597,31
69.002207,30
69.877816,31
70.0177,30
70.982578,31
71.028956,30
72.035427,29
72.815952,30
73.049416,29
74.054142,28
74.550282,29
75.06848,28
75.958181,29
76.083017,28
76.598217,29
77.098818,28
77.226977,29
77.863949,30
78.101907,29
78.698649,30
79.109878,29
79.53074,30
80.128759,29
81.141356,28
82.147726,27
83.151507,26
84.15354,25
85.174106,24
86.177103,23
87.178983,22
88.19064,21
89.195133,20
90.203527,19
91.215617,18
92.216779,17
93.220799,16
94.243909,15
95.252932,14
96.267284,13
97.270107,12
98.283866,11
99.29595,10
100.308567,9
101.310172,8
102.320054,7
103.325149,6
104.328546,5
105.338137,4
106.348049,3
107.356808,2
108.368132,1
109.379508,0
